solver,penalty,dual,tol,C,fit_intercept,intercept_scaling,max_iteration,multi_class,l1_ratio,class_weight,random_state,verbose,warm_start,n_jobs,EOD
saga,l1,False,0.058,22.325,False,8.487,101,multinomial,0.8744744148979327,,2019,0,False,,-0.01
lbfgs,none,False,0.297,35.845,False,8.747,97,auto,0.8168421945450839,,2019,0,True,,0.015
sag,l2,False,0.7239432919650255,31.396,False,9.958,98,multinomial,,,2019,0,True,,-0.014
newton-cg,l2,False,0.9502383289268228,74.11616786793118,False,4.142,105,ovr,0.5013383126531041,,2019,0,False,,0.015
liblinear,l1,False,0.7239432919650255,31.396,False,10.0,99,ovr,,,2019,0,True,,-0.053
lbfgs,l2,False,0.8856206632685004,32.444,False,4.441,104,ovr,,,2019,0,True,,0.015
liblinear,l1,False,0.734,31.396,False,10.0,99,ovr,,,2019,0,True,,-0.053
sag,none,False,0.321,47.649,True,9.394,104,multinomial,0.0022327323269963895,,2019,0,True,,-0.003
lbfgs,none,False,0.8856206632685004,32.444,False,4.441,104,ovr,,,2019,0,True,,0.015
newton-cg,none,False,0.25,49.548,False,3.38,95,multinomial,,,2019,0,False,,0.015
lbfgs,none,False,0.234,32.471,True,2.257,99,multinomial,0.3163200432034994,,2019,0,False,,0.02
liblinear,l1,False,0.734,31.396,False,10.0,97,ovr,,,2019,0,True,,-0.053
liblinear,l1,False,0.734,31.396,False,10.0,97,ovr,,,2019,0,False,,-0.053
newton-cg,none,False,0.931,13.487,False,5.257,95,ovr,0.31944792234677344,,2019,0,True,,0.015
newton-cg,none,False,0.931,13.487,False,5.257,96,ovr,0.24667940031804791,,2019,0,True,,0.015
newton-cg,none,False,0.931,13.487,False,5.257,96,ovr,0.28441006163323335,,2019,0,True,,0.015
newton-cg,none,False,0.931,13.487,False,5.257,96,ovr,0.3715541747482606,,2019,0,True,,0.015
liblinear,l1,False,0.734,30.396,False,10.0,97,ovr,,,2019,0,False,,-0.053
newton-cg,none,False,0.931,13.487,False,0.7914028145296653,96,ovr,0.02811026471950473,,2019,0,True,,0.015
lbfgs,l2,False,0.8856206632685004,89.16715973895055,False,4.441,104,ovr,,,2019,0,True,,0.015
newton-cg,none,False,0.931,13.487,False,0.891,96,ovr,0.3926742632098563,,2019,0,True,,0.015
newton-cg,none,False,0.931,13.487,False,0.991,96,ovr,0.22160742606558992,,2019,0,True,,0.015
newton-cg,none,False,0.931,13.487,False,7.8812632296030145,96,ovr,0.33913180654958,,2019,0,True,,0.015
newton-cg,none,False,0.931,13.487,False,7.8812632296030145,96,ovr,0.12086308113408728,,2019,0,True,,0.015
newton-cg,none,False,0.931,13.487,False,7.8812632296030145,96,ovr,0.36564953754742013,,2019,0,True,,0.015
lbfgs,none,False,0.8856206632685004,88.167,False,4.441,104,ovr,,,2019,0,True,,0.015
newton-cg,none,False,0.931,13.487,False,7.8812632296030145,96,ovr,0.9150173786573487,,2019,0,True,,0.015
newton-cg,none,False,0.931,56.12484379025815,False,7.8812632296030145,96,ovr,0.5858866589726835,,2019,0,True,,0.015
newton-cg,none,False,0.931,56.12484379025815,False,7.8812632296030145,97,ovr,0.24507462412574943,,2019,0,True,,0.015
newton-cg,none,False,0.931,56.12484379025815,False,7.8812632296030145,97,ovr,0.4996520568470384,,2019,0,True,,0.015
newton-cg,none,False,0.931,56.12484379025815,False,7.8812632296030145,97,ovr,0.04269865474341494,,2019,0,True,,0.015
liblinear,l1,False,0.744,30.396,False,10.0,97,ovr,,,2019,0,False,,-0.053
newton-cg,none,False,0.931,13.418187938596613,False,7.8812632296030145,97,ovr,0.6563637484423311,,2019,0,True,,0.015
newton-cg,none,False,0.931,13.418187938596613,False,7.8812632296030145,97,ovr,0.34135517258031656,,2019,0,True,,0.015
lbfgs,l2,False,0.8856206632685004,88.167,False,4.441,104,ovr,,,2019,0,True,,0.015
newton-cg,none,False,0.931,13.418187938596613,False,7.8812632296030145,97,ovr,0.06121206843619642,,2019,0,False,,0.015
newton-cg,none,False,0.931,13.418187938596613,False,7.8812632296030145,97,ovr,0.37196580824574577,,2019,0,False,,0.015
newton-cg,none,False,0.931,12.418,False,7.8812632296030145,97,ovr,0.10001781781323671,,2019,0,False,,0.015
newton-cg,none,False,0.931,12.418,False,7.8812632296030145,99,ovr,0.7219610634213286,,2019,0,False,,0.015
newton-cg,none,False,0.931,12.418,False,7.8812632296030145,105,ovr,0.8430167213281701,,2019,0,False,,0.015
newton-cg,none,False,0.931,13.418,False,7.8812632296030145,105,ovr,0.75088161686279,,2019,0,False,,0.015
newton-cg,none,False,0.931,13.418,False,7.781,105,ovr,0.7085430846250954,,2019,0,False,,0.015
liblinear,l1,False,0.744,29.396,False,10.0,97,ovr,,,2019,0,False,,-0.053
newton-cg,none,False,0.931,13.418,False,7.781,105,ovr,0.291371222193734,,2019,0,False,,0.015
lbfgs,l2,False,0.582,90.245,False,7.263,99,auto,0.7553877491917503,,2019,0,False,,0.015
newton-cg,none,False,0.931,13.418,False,7.781,100,ovr,0.20892716240287368,,2019,0,False,,0.015
lbfgs,none,False,0.933,30.583,True,5.6,99,ovr,0.37443712645449256,,2019,0,True,,0.021
lbfgs,l2,False,0.243,11.148,True,4.996,100,auto,0.9693047241704593,,2019,0,True,,0.021
newton-cg,none,False,0.931,13.418,False,7.781,100,ovr,,,2019,0,False,,0.015
liblinear,l1,False,0.744,29.396,False,10.0,97,ovr,,,2019,0,True,,-0.053
newton-cg,none,False,0.931,13.418,True,7.781,100,ovr,,,2019,0,False,,0.022
newton-cg,none,False,0.931,13.418,True,7.781,99,ovr,,,2019,0,False,,0.022
lbfgs,l2,False,0.8856206632685004,53.93817368879416,False,4.441,104,ovr,,,2019,0,True,,0.015
newton-cg,none,False,0.931,13.418,True,7.781,99,ovr,0.8056754274795159,,2019,0,False,,0.022
newton-cg,none,False,0.931,71.70334156723173,True,7.781,99,ovr,0.6655497930442194,,2019,0,False,,0.022
newton-cg,none,False,0.931,71.70334156723173,True,7.781,99,ovr,0.8227410184555843,,2019,0,False,,0.022
newton-cg,none,False,0.931,71.70334156723173,True,4.235923860142839,99,ovr,0.14597247214744047,,2019,0,False,,0.022
newton-cg,none,False,0.931,70.703,True,4.235923860142839,99,ovr,0.7862316994526681,,2019,0,False,,0.022
newton-cg,none,False,0.931,70.703,True,4.136,99,ovr,0.9633182278809397,,2019,0,False,,0.022
newton-cg,none,False,0.931,70.703,True,4.136,99,ovr,0.6349880786021379,,2019,0,False,,0.022
newton-cg,l2,False,0.931,70.703,True,4.136,99,ovr,0.018987854750543653,,2019,0,False,,0.022
lbfgs,l2,False,0.568,71.291,False,6.945,98,ovr,0.26632780560997826,,2019,0,False,,0.015
newton-cg,none,False,0.931,70.703,True,4.136,99,ovr,0.07540157859154051,,2019,0,False,,0.022
lbfgs,none,False,0.8856206632685004,64.32897496483358,False,4.441,104,ovr,,,2019,0,True,,0.015
newton-cg,none,False,0.931,70.703,True,4.929358177428589,99,ovr,0.0686942280071744,,2019,0,False,,0.022
newton-cg,none,False,0.931,70.703,True,4.929358177428589,99,ovr,0.7723057452194465,,2019,0,False,,0.022
newton-cg,l2,False,0.931,71.703,True,4.929358177428589,99,ovr,0.26336423467056336,,2019,0,False,,0.022
newton-cg,l2,False,0.931,0.5996684394143934,True,4.929358177428589,99,ovr,0.5716355376232082,,2019,0,False,,0.022
newton-cg,none,False,0.931,0.5996684394143934,True,4.929358177428589,99,ovr,0.9096315969216539,,2019,0,False,,0.022
newton-cg,none,False,0.931,21.61069741250389,True,4.929358177428589,99,ovr,0.4331814149482718,,2019,0,False,,0.022
newton-cg,none,False,0.931,21.61069741250389,True,7.950086297638409,99,ovr,0.847192547864252,,2019,0,False,,0.022
newton-cg,l2,False,0.931,21.61069741250389,True,7.950086297638409,99,ovr,0.5043017089812856,,2019,0,True,,0.022
newton-cg,l2,False,0.931,21.61069741250389,True,7.950086297638409,99,ovr,0.30865904026514734,,2019,0,True,,0.022
newton-cg,l2,False,0.2140960532828935,21.61069741250389,True,7.950086297638409,99,ovr,0.42556851072906,,2019,0,True,,0.022
newton-cg,none,False,0.2140960532828935,22.611,True,7.950086297638409,99,ovr,0.3036034372625266,,2019,0,True,,0.022
newton-cg,none,False,0.9502383289268228,74.11616786793118,False,4.142,105,ovr,0.671498765338905,,2019,0,False,,0.015
saga,elasticnet,False,0.2140960532828935,22.611,True,7.950086297638409,99,ovr,0.027975462906266402,,2019,0,True,,-0.046
sag,l2,False,0.9173292241550709,29.396,True,10.0,97,multinomial,0.2684611050814474,,2019,0,False,,-0.003
saga,elasticnet,False,0.2140960532828935,22.611,True,7.950086297638409,96,ovr,0.8434126267051544,,2019,0,True,,-0.046
saga,none,False,0.2140960532828935,22.611,True,7.950086297638409,96,auto,0.8798157219899371,,2019,0,False,,-0.046
saga,none,False,0.204,22.611,False,7.950086297638409,96,auto,0.8005335831547616,,2019,0,False,,-0.041
newton-cg,none,False,0.968,82.127,True,3.449,99,auto,,,2019,0,True,,0.022
sag,l2,False,0.9173292241550709,29.396,True,9.958,97,multinomial,0.5490996739691592,,2019,0,False,,-0.003
sag,none,False,0.204,22.611,False,7.950086297638409,95,auto,0.43331164257281707,,2019,0,False,,-0.042
sag,l2,False,0.9173292241550709,28.396,True,9.958,97,multinomial,0.7770907840821242,,2019,0,False,,-0.003
newton-cg,none,False,0.235,45.74,False,1.751,101,auto,0.7741600300933967,,2019,0,False,,0.015
sag,l2,False,0.9173292241550709,28.396,True,9.958,96,multinomial,0.19051876347455254,,2019,0,False,,-0.003
sag,l2,False,0.480501280050301,28.396,True,9.958,96,multinomial,0.5626324227675159,,2019,0,False,,-0.003
sag,none,False,0.204,22.611,False,7.950086297638409,95,auto,0.1732074686096361,,2019,0,False,,-0.042
sag,l2,False,0.480501280050301,28.396,False,9.958,96,multinomial,0.41823679112331646,,2019,0,False,,-0.014
sag,l2,False,0.480501280050301,28.396,True,9.958,96,multinomial,0.4728123780985779,,2019,0,False,,-0.003
sag,none,False,0.3708845111849389,22.611,False,7.950086297638409,95,multinomial,0.604154649354437,,2019,0,True,,-0.014
sag,none,False,0.3708845111849389,22.611,False,7.950086297638409,95,multinomial,0.13216989254737155,,2019,0,True,,-0.014
sag,l2,False,0.480501280050301,28.396,True,9.958,96,multinomial,0.4066233616931618,,2019,0,False,,-0.003
sag,none,False,0.3708845111849389,22.611,False,7.950086297638409,95,multinomial,0.9240379934395618,,2019,0,True,,-0.014
sag,l2,False,0.480501280050301,28.396,True,9.958,96,multinomial,0.5217509345632658,,2019,0,True,,-0.003
sag,l2,False,0.480501280050301,28.396,True,9.958,96,multinomial,0.5372844737803089,,2019,0,True,,-0.003
liblinear,l1,False,0.233,93.726,True,5.153,96,auto,0.3283710423760985,,2019,0,False,,-0.042
sag,none,False,0.3708845111849389,22.611,False,7.950086297638409,95,multinomial,0.7261399037049485,,2019,0,True,,-0.014
sag,none,False,0.3708845111849389,23.611,False,7.950086297638409,95,multinomial,0.4402423354258458,,2019,0,True,,-0.014
sag,none,False,0.3708845111849389,23.611,False,7.950086297638409,95,multinomial,0.6470485031546072,,2019,0,True,,-0.014
sag,l2,False,0.3708845111849389,23.611,False,7.950086297638409,95,multinomial,0.8909925676679371,,2019,0,True,,-0.014
sag,l2,False,0.480501280050301,28.396,True,9.958,96,multinomial,0.3687824158998765,,2019,0,True,,-0.003
sag,l2,False,0.480501280050301,28.396,True,9.958,95,multinomial,0.8287876251572558,,2019,0,True,,-0.003
lbfgs,none,False,0.8856206632685004,64.32897496483358,False,4.441,104,ovr,0.7281033404535632,,2019,0,True,,0.015
liblinear,l2,False,0.480501280050301,28.396,True,9.958,95,ovr,0.9978682814896089,,2019,0,True,,-0.006
sag,l2,False,0.3708845111849389,23.611,False,7.950086297638409,95,multinomial,0.1679226803388536,,2019,0,True,,-0.014
sag,none,False,0.361,23.611,False,7.950086297638409,95,multinomial,0.4190757464684828,,2019,0,True,,-0.014
lbfgs,none,False,0.8856206632685004,64.32897496483358,False,2.895251751053441,104,ovr,0.1849104940606101,,2019,0,True,,0.015
sag,none,False,0.361,23.611,False,7.950086297638409,95,multinomial,0.07652539330673558,,2019,0,True,,-0.014
saga,elasticnet,False,0.361,23.611,False,7.950086297638409,95,multinomial,0.4194857178801188,,2019,0,True,,-0.03
saga,elasticnet,False,0.361,23.611,False,5.727865204808979,95,multinomial,0.14673228052872922,,2019,0,True,,-0.03
liblinear,l2,False,0.480501280050301,28.396,True,9.958,95,ovr,0.22654992627632198,,2019,0,False,,-0.006
saga,elasticnet,False,0.361,24.611,False,5.727865204808979,95,multinomial,0.20072220335743096,,2019,0,True,,-0.03
saga,elasticnet,False,0.361,24.611,False,5.727865204808979,95,multinomial,0.8867737414931237,,2019,0,True,,-0.03
liblinear,l2,False,0.491,28.396,True,9.958,95,ovr,0.18804423002811643,,2019,0,False,,-0.006
liblinear,l2,False,0.491,28.396,True,9.958,95,ovr,0.0034020803135980104,,2019,0,False,,-0.006
saga,elasticnet,False,0.361,24.611,False,5.727865204808979,95,multinomial,0.703734452853334,,2019,0,False,,-0.03
newton-cg,none,False,0.9502383289268228,74.11616786793118,False,4.142,105,auto,0.41903698201005624,,2019,0,False,,0.015
saga,elasticnet,False,0.351,24.611,False,5.727865204808979,95,multinomial,0.5099395922387548,,2019,0,False,,-0.03
saga,elasticnet,False,0.351,24.611,False,5.727865204808979,95,multinomial,0.4346423158608831,,2019,0,False,,-0.03
lbfgs,none,False,0.8856206632685004,64.32897496483358,False,2.895251751053441,104,ovr,0.3259516527180998,,2019,0,True,,0.015
saga,elasticnet,False,0.351,24.611,False,5.727865204808979,95,multinomial,0.8977659715129115,,2019,0,False,,-0.03
saga,elasticnet,False,0.351,24.611,False,5.727865204808979,95,multinomial,0.16391204058559172,,2019,0,False,,-0.03
saga,elasticnet,False,0.351,25.611,False,5.727865204808979,95,multinomial,0.5725124593782084,,2019,0,False,,-0.03
newton-cg,l2,False,0.621,71.224,False,4.4,102,multinomial,,,2019,0,False,,0.015
saga,elasticnet,False,0.23272020597756055,25.611,False,5.727865204808979,95,multinomial,0.8183018241394668,,2019,0,False,,-0.03
liblinear,l2,False,0.491,28.396,True,9.958,95,ovr,0.7688745943936299,,2019,0,False,,-0.006
saga,elasticnet,False,0.23272020597756055,25.611,False,5.727865204808979,95,multinomial,0.0748978211194431,,2019,0,False,,-0.03
liblinear,l2,False,0.491,67.93275146053797,True,9.958,95,ovr,0.18102110903625124,,2019,0,False,,-0.006
saga,elasticnet,False,0.23272020597756055,25.611,False,5.727865204808979,95,multinomial,0.4730500276041001,,2019,0,False,,-0.03
saga,elasticnet,False,0.23272020597756055,25.611,False,5.727865204808979,95,multinomial,0.17382501963181962,,2019,0,False,,-0.03
saga,elasticnet,False,0.925066141620262,25.611,False,5.727865204808979,95,multinomial,0.8771217786216631,,2019,0,False,,-0.03
saga,elasticnet,False,0.925066141620262,25.611,True,5.727865204808979,95,multinomial,0.7354202990380931,,2019,0,False,,-0.025
liblinear,l2,False,0.491,67.93275146053797,True,9.958,95,ovr,0.38876894730961553,,2019,0,False,,-0.006
saga,elasticnet,False,0.07628692288037539,25.611,True,5.727865204808979,95,multinomial,0.8499150414781852,,2019,0,False,,-0.01
saga,elasticnet,False,0.07628692288037539,25.611,True,5.727865204808979,95,multinomial,0.15361688408249674,,2019,0,False,,-0.01
saga,elasticnet,False,0.07628692288037539,25.611,True,5.727865204808979,95,multinomial,0.6359143688569384,,2019,0,True,,-0.01
lbfgs,none,False,0.8856206632685004,64.32897496483358,False,2.895251751053441,104,ovr,0.2022569262367635,,2019,0,True,,0.015
saga,elasticnet,False,0.07628692288037539,25.611,True,5.727865204808979,95,multinomial,0.07027281011928299,,2019,0,False,,-0.01
saga,elasticnet,False,0.07628692288037539,25.611,False,5.727865204808979,95,multinomial,0.2946385617977292,,2019,0,False,,-0.014
lbfgs,l2,False,0.491,67.93275146053797,True,9.958,95,ovr,0.46772425750717683,,2019,0,False,,0.021
saga,elasticnet,False,0.07628692288037539,25.611,False,5.727865204808979,95,multinomial,0.5089013060987485,,2019,0,False,,-0.014
saga,elasticnet,False,0.07628692288037539,25.611,False,5.727865204808979,95,auto,0.44022379497646436,,2019,0,False,,-0.032
saga,elasticnet,False,0.07628692288037539,25.611,False,5.727865204808979,95,auto,0.2049024360026528,,2019,0,False,,-0.032
lbfgs,l2,False,0.491,67.93275146053797,True,9.958,95,ovr,0.3754614889292214,,2019,0,False,,0.021
lbfgs,l2,False,0.491,67.93275146053797,False,9.958,95,ovr,0.12714193458899292,,2019,0,False,,0.015
lbfgs,l2,False,0.9502383289268228,74.11616786793118,False,4.142,105,auto,0.3793977506811854,,2019,0,False,,0.015
sag,l2,False,0.092,46.504,True,0.724,100,ovr,,,2019,0,True,,-0.016
lbfgs,none,False,0.028,31.035,False,4.343,105,ovr,0.4242657692697813,,2019,0,False,,0.015
lbfgs,l2,False,0.491,67.93275146053797,False,9.958,95,ovr,0.5355491295614699,,2019,0,True,,0.015
lbfgs,l2,False,0.491,67.93275146053797,False,9.958,95,ovr,0.516636096204412,,2019,0,True,,0.015
lbfgs,none,False,0.8856206632685004,64.32897496483358,True,2.895251751053441,104,ovr,0.5466229847839869,,2019,0,True,,0.021
lbfgs,l2,False,0.491,67.93275146053797,False,9.958,95,ovr,0.15835297766990097,,2019,0,False,,0.015
lbfgs,none,False,0.491,67.93275146053797,True,9.958,95,ovr,0.993055285957387,,2019,0,False,,0.021
newton-cg,none,False,0.491,67.93275146053797,True,9.958,95,ovr,0.9498536941643949,,2019,0,False,,0.022
liblinear,l1,False,0.41985862161057547,84.675,True,8.660923432750323,95,auto,0.6979212114303879,,2019,0,False,,-0.038
liblinear,l1,False,0.41985862161057547,84.675,True,8.660923432750323,95,auto,0.7825247626328318,,2019,0,False,,-0.038
liblinear,l1,False,0.41985862161057547,84.675,True,8.761,95,auto,0.08965728827806208,,2019,0,False,,-0.038
lbfgs,l2,False,0.491,67.93275146053797,True,9.958,95,ovr,0.5333755559653525,,2019,0,False,,0.021
lbfgs,l2,False,0.491,68.933,True,9.958,95,ovr,0.4683333493550359,,2019,0,False,,0.021
lbfgs,l2,False,0.8431513874759062,68.933,True,9.958,95,ovr,0.048764720683573626,,2019,0,False,,0.021
lbfgs,none,False,0.8431513874759062,68.933,True,4.427332262319797,95,ovr,0.17672869424408066,,2019,0,False,,0.021
lbfgs,none,False,0.0030975370521752507,68.933,True,4.427332262319797,95,ovr,0.3957762774223058,,2019,0,False,,0.021
saga,l1,False,0.5096827929766194,84.675,False,8.761,95,multinomial,0.9631521509025299,,2019,0,False,,-0.03
lbfgs,l2,False,0.0030975370521752507,68.933,True,4.427332262319797,95,ovr,0.3461496291056103,,2019,0,False,,0.021
lbfgs,l2,False,0.8856206632685004,64.32897496483358,True,2.895251751053441,104,ovr,0.6062408948656501,,2019,0,True,,0.02
lbfgs,l2,False,0.0030975370521752507,68.933,True,4.427332262319797,95,ovr,0.5651845024934745,,2019,0,False,,0.021
lbfgs,l2,False,0.0030975370521752507,68.933,True,4.427332262319797,95,ovr,0.0605907499264392,,2019,0,False,,0.021
liblinear,l1,False,0.8856206632685004,64.32897496483358,True,2.895251751053441,104,ovr,0.619119623412362,,2019,0,True,,-0.046
lbfgs,l2,False,0.0030975370521752507,68.933,True,4.427332262319797,95,ovr,0.5843094831302413,,2019,0,False,,0.021
lbfgs,none,False,0.013,68.933,True,4.427332262319797,95,ovr,0.4258459040699304,,2019,0,False,,0.021
liblinear,l1,False,0.8856206632685004,64.32897496483358,True,2.895251751053441,104,ovr,0.47989096516174146,,2019,0,True,,-0.046
liblinear,l1,False,0.8856206632685004,64.32897496483358,False,2.895251751053441,104,ovr,0.493542037563771,,2019,0,True,,-0.053
liblinear,l1,False,0.8856206632685004,64.32897496483358,False,2.895251751053441,104,auto,0.025072958470873763,,2019,0,True,,-0.053
saga,l2,False,0.452,97.588,True,2.999,95,multinomial,0.5811257612017793,,2019,0,False,,-0.025
lbfgs,l2,False,0.9502383289268228,74.11616786793118,False,4.142,105,auto,,,2019,0,False,,0.015
newton-cg,none,False,0.5096827929766194,84.675,True,8.661,103,auto,0.4145694440612243,,2019,0,True,,0.022
newton-cg,none,False,0.5096827929766194,84.675,True,8.661,103,auto,0.14733609598346886,,2019,0,True,,0.022
newton-cg,none,False,0.5096827929766194,84.675,False,8.661,103,auto,0.7772869459490883,,2019,0,True,,0.015
lbfgs,l2,False,0.023,68.933,True,4.427332262319797,95,ovr,0.6610228016130174,,2019,0,False,,0.021
newton-cg,none,False,0.5096827929766194,84.675,False,8.661,103,auto,0.5011230531645173,,2019,0,True,,0.015
newton-cg,none,False,0.5096827929766194,84.675,False,8.661,103,auto,0.6810595665797148,,2019,0,True,,0.015
lbfgs,none,False,0.12796738249625111,68.933,True,4.427332262319797,95,ovr,0.5491592917698306,,2019,0,False,,0.021
newton-cg,none,False,0.5096827929766194,84.675,False,8.661,103,auto,0.1415017085471043,,2019,0,True,,0.015
lbfgs,l2,False,0.8856206632685004,64.32897496483358,False,2.895251751053441,104,auto,0.1529165864504255,,2019,0,True,,0.015
lbfgs,none,False,0.5096827929766194,84.675,False,8.661,103,auto,0.40528329440795285,,2019,0,True,,0.015
lbfgs,none,False,0.5096827929766194,84.675,False,8.661,103,auto,,,2019,0,True,,0.015
liblinear,l1,False,0.5096827929766194,84.675,False,8.661,103,auto,,,2019,0,True,,-0.053
liblinear,l1,False,0.5096827929766194,84.675,False,8.661,96,auto,,,2019,0,True,,-0.053
lbfgs,none,False,0.5096827929766194,84.675,False,8.661,96,auto,,,2019,0,True,,0.015
lbfgs,none,False,0.5096827929766194,84.675,False,6.686269336019107,96,auto,,,2019,0,True,,0.015
lbfgs,none,False,0.12796738249625111,68.933,True,4.427332262319797,95,ovr,0.3730129824959617,,2019,0,False,,0.021
lbfgs,none,False,0.5096827929766194,84.675,True,6.686269336019107,96,auto,,,2019,0,True,,0.021
lbfgs,none,False,0.8299291968256444,68.933,True,4.427332262319797,95,ovr,0.7037330607445368,,2019,0,False,,0.021
lbfgs,none,False,0.84,68.933,True,4.427332262319797,95,ovr,0.9519968145127001,,2019,0,False,,0.021
lbfgs,l2,False,0.96,74.11616786793118,False,4.142,105,auto,,,2019,0,False,,0.015
lbfgs,none,False,0.96,74.11616786793118,False,4.142,105,auto,,,2019,0,False,,0.015
lbfgs,l2,False,0.83,68.933,True,4.427332262319797,95,ovr,0.8466002823648358,,2019,0,False,,0.021
lbfgs,none,False,0.83,68.933,True,4.427332262319797,95,multinomial,0.5952530498459424,,2019,0,False,,0.021
lbfgs,l2,False,0.83,68.933,True,4.426128333295965,95,multinomial,0.8915493927242326,,2019,0,False,,0.021
lbfgs,l2,False,0.83,68.933,True,4.426128333295965,101,multinomial,0.881292828163042,,2019,0,False,,0.02
lbfgs,l2,False,0.8856206632685004,64.32897496483358,False,2.895251751053441,104,multinomial,0.9336762216657044,,2019,0,True,,0.015
lbfgs,l2,False,0.83,68.933,True,4.426128333295965,101,multinomial,0.8610833109045565,,2019,0,True,,0.02
newton-cg,none,False,0.5096827929766194,84.675,True,6.686269336019107,96,auto,,,2019,0,True,,0.022
newton-cg,none,False,0.5096827929766194,84.675,True,6.686269336019107,96,auto,0.3469883383681185,,2019,0,True,,0.022
newton-cg,none,False,0.5096827929766194,84.675,True,6.686269336019107,96,auto,0.11474948697221354,,2019,0,True,,0.022
newton-cg,none,False,0.5096827929766194,84.675,True,6.686269336019107,96,auto,0.1158885773715258,,2019,0,True,,0.022
lbfgs,l2,False,0.8856206632685004,64.32897496483358,False,2.895251751053441,104,multinomial,0.07231637753276521,,2019,0,True,,0.015
newton-cg,none,False,0.5096827929766194,84.675,True,6.686269336019107,96,auto,0.7996633894876577,,2019,0,False,,0.022
liblinear,l2,True,0.5096827929766194,84.675,True,6.686269336019107,96,auto,0.9714037687274621,,2019,0,False,,0.095
liblinear,l2,True,0.5096827929766194,84.675,True,6.686269336019107,96,ovr,0.7934345344457118,,2019,0,False,,0.095
liblinear,l1,False,0.5096827929766194,85.02579665625755,True,6.686269336019107,96,ovr,0.15232768217042814,,2019,0,False,,-0.038
liblinear,l2,True,0.5096827929766194,85.02579665625755,True,6.686269336019107,96,ovr,0.1753590116001318,,2019,0,False,,0.095
liblinear,l2,True,0.5096827929766194,85.02579665625755,False,6.686269336019107,96,ovr,0.3036032662186873,,2019,0,False,,0.082
liblinear,l1,False,0.5096827929766194,85.02579665625755,False,6.686269336019107,96,ovr,0.031588403740289706,,2019,0,False,,-0.053
liblinear,l2,True,0.5,85.02579665625755,False,6.686269336019107,96,ovr,0.427886524132317,,2019,0,False,,0.082
liblinear,l1,False,0.5,85.02579665625755,False,6.686269336019107,96,ovr,0.7935579924712135,,2019,0,False,,-0.053
liblinear,l1,False,0.51,85.02579665625755,False,6.686269336019107,103,ovr,0.23534703164506332,,2019,0,False,,-0.053
lbfgs,none,False,0.83,68.933,True,4.426128333295965,101,multinomial,0.5568712237784833,,2019,0,False,,0.02
liblinear,l1,False,0.51,85.02579665625755,False,6.686269336019107,103,ovr,0.28370274195508105,,2019,0,False,,-0.053
lbfgs,none,False,0.83,68.933,True,4.426128333295965,101,multinomial,0.08619800572285696,,2019,0,False,,0.02
liblinear,l2,False,0.51,85.02579665625755,False,6.686269336019107,102,ovr,0.26605744411610055,,2019,0,False,,-0.021
liblinear,l2,False,0.42,56.957,True,9.56,97,ovr,,,2019,0,False,,-0.006
liblinear,l2,False,0.51,85.02579665625755,False,6.686269336019107,102,ovr,0.6739843216877466,,2019,0,False,,-0.021
lbfgs,l2,False,0.83,68.933,True,4.426128333295965,101,multinomial,0.4016708827459946,,2019,0,False,,0.02
liblinear,l2,False,0.52,85.02579665625755,False,6.686269336019107,102,ovr,0.4327937390394446,,2019,0,False,,-0.021
sag,none,False,0.52,85.02579665625755,False,6.686269336019107,102,multinomial,0.059277753881393225,,2019,0,False,,-0.014
sag,l2,False,0.295,88.788,False,0.022,95,multinomial,0.1833449775063094,,2019,0,True,,-0.014
lbfgs,none,False,0.8856206632685004,64.32897496483358,False,2.795,104,multinomial,0.26274588586443737,,2019,0,True,,0.015
sag,none,False,0.52,85.02579665625755,False,6.686269336019107,103,multinomial,0.8037706041921311,,2019,0,False,,-0.014
newton-cg,none,False,0.544,52.71,True,2.83,96,ovr,0.6787231668610644,,2019,0,True,,0.022
sag,none,False,0.52,85.02579665625755,False,6.686269336019107,103,multinomial,0.6308699276578152,,2019,0,False,,-0.014
sag,none,False,0.52,85.02579665625755,False,6.686269336019107,103,multinomial,0.9336332225497496,,2019,0,True,,-0.014
liblinear,l1,False,0.918,34.77,False,8.508,102,auto,0.25285017440879043,,2019,0,False,,-0.053
lbfgs,l2,False,0.83,68.933,True,8.557529845874674,101,multinomial,0.47169477139196503,,2019,0,False,,0.02
lbfgs,l2,False,0.83,69.933,True,8.557529845874674,101,multinomial,0.6641263475931551,,2019,0,False,,0.021
sag,none,False,0.52,85.02579665625755,False,6.686269336019107,103,multinomial,0.6183163202497484,,2019,0,True,,-0.014
lbfgs,l2,False,0.83,69.933,True,8.557529845874674,101,multinomial,0.3382867009904942,,2019,0,False,,0.021
sag,none,False,0.52,85.02579665625755,False,6.686269336019107,103,multinomial,,,2019,0,True,,-0.014
sag,none,False,0.9520516364298856,85.02579665625755,False,6.686269336019107,103,multinomial,,,2019,0,True,,-0.014
lbfgs,l2,False,0.83,69.933,True,8.557529845874674,101,multinomial,0.8619073832911052,,2019,0,True,,0.021
saga,none,False,0.9520516364298856,85.02579665625755,False,6.686269336019107,103,multinomial,,,2019,0,True,,-0.03
newton-cg,l2,False,0.83,69.933,True,8.557529845874674,101,multinomial,0.7852483458677668,,2019,0,True,,0.022
lbfgs,none,False,0.148,1.321,False,1.785,100,ovr,,,2019,0,True,,0.015
